POB_S_AGUA,AREA_GEO,CAPACITY_W,DENSITY_WE,TOTAL_DEGR,WEGHITED_T,WEIGHTED_B,WEIGHTED_1,Frecuencia,Volumen,FrecCateg,PrecCateg,VolCateg,ProbaFP,ProbaVP,NormaFrec,NormaVol,IS50,IS90,IS75,Grupos,Grupos2,Precipitac,id
138,318336.6082,34726782.6,109.0882472,15,0.063959177,0.04861107,0.000602173,119,29.55997899,4,1,3,0.212475634,0.269005848,0.168330956,0.007035135,0.087683045,0.023164717,0.04735909,3,13,516.3333333,1516
168,978015.4444,443576267.0,453.5473029,20,0.196710107,0.01337449,0.001017228,160,43.84115625,4,2,3,0.150390625,0.29296875,0.22681883,0.010435425,0.118627128,0.032073766,0.064531277,4,14,611.5117188,1517
0,317318.6751,238704979.0,752.2563207,0,0.0,0.0,0.0,160,43.84115625,4,2,3,0.150390625,0.29296875,0.22681883,0.010435425,0.118627128,0.032073766,0.064531277,4,14,599.2361111,1518
286,1631149.744,117682714.0,72.14709405,12,0.07345781,1.620627,0.001226689,3,0.0125,1,1,1,0.153996101,0.153996101,0.002853067,0.0,0.001426534,0.000285307,0.000713267,1,1,570.4777228,1519
94,127600.7154,0.0,0.0,0,0.0,0.0,0.0,21,44.82547619,2,1,3,0.30214425,0.269005848,0.02853067,0.010669788,0.019600229,0.012455876,0.015135009,2,5,546.5714286,1520
43,151187.1,81437935.7,538.6566428,3,0.502904831,0.0,2.9e-05,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,551.21875,1521
149,657603.7689,123518250.0,187.8308122,3,0.279126314,0.002400548,4.08e-05,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,539.1314103,1522
24,201812.9051,137998130.0,683.7923965,0,0.0,0.0,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,525.8541667,1523
114,300595.0745,145921452.0,485.4419264,2,0.020943799,0.0,0.000308069,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,521.66875,1524
95,298977.4297,268774215.0,898.9782784,4,0.04394847,0.20473214,4.32e-05,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,519.985,1525
1327,319575.8006,10314471.4,32.27550828,0,0.0,0.0,0.0,46,6.35,3,3,1,0.237816764,0.249512671,0.064194009,0.001508933,0.032851471,0.007777441,0.017180202,4,11,673.4034091,1526
171,253117.8737,75964490.0,300.1150764,0,0.0,0.0,0.0,46,6.35,3,3,1,0.237816764,0.249512671,0.064194009,0.001508933,0.032851471,0.007777441,0.017180202,4,11,663.4166667,1527
130,139155.0153,31995714.2,229.9285738,1,0.001649221,0.0,0.0,10,8.7075,2,3,2,0.329434698,0.350877193,0.012838802,0.002070244,0.007454523,0.0031471,0.004762384,3,7,662.0125,1528
149,326192.2309,98363596.0,301.5510079,0,0.0,0.0,0.0,24,26.77864583,3,3,3,0.237816764,0.218323587,0.032810271,0.006372911,0.019591591,0.009016647,0.012982251,4,11,651.0654762,1529
89,264914.4636,48797452.1,184.2007848,5,0.023279866,0.0,0.000223425,24,26.77864583,3,3,3,0.237816764,0.218323587,0.032810271,0.006372911,0.019591591,0.009016647,0.012982251,4,11,646.7109375,1530
95,280590.3165,95801134.0,341.4270856,2,0.267806051,0.659722,0.0,9,7.322222222,2,2,2,0.345703125,0.265625,0.011412268,0.001740415,0.006576342,0.002707601,0.004158378,3,6,637.7916667,1531
35,62750.90004,7880210.0,125.5792346,0,0.0,0.0,0.0,3,13.00416667,1,2,2,0.23046875,0.265625,0.002853067,0.003093263,0.002973165,0.003069244,0.003033214,2,2,637.5,1532
288,530425.3653,214704670.0,404.7782856,0,0.0,0.0,0.0,160,43.84115625,4,2,3,0.150390625,0.29296875,0.22681883,0.010435425,0.118627128,0.032073766,0.064531277,4,14,625.6157407,1533
105,469714.8001,21761690.0,46.32958126,3,0.02856775,0.0113169,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,556.2208333,1534
88,341294.9489,12611110.0,36.95076661,5,0.333971761,0.0190329,0.000299046,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,541.0336538,1535
65,228341.2916,6315950.0,27.66013083,0,0.0,0.0,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,529.6875,1536
22,209233.006,9918916.0,47.40607704,6,0.059147401,0.00720165,2.11e-05,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,540.1022727,1537
180,314071.6697,12589860.0,40.08594602,0,0.0,0.0,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,536.0921053,1538
340,244926.0611,11943860.0,48.7651659,0,0.0,0.0,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,527.6964286,1539
84,196790.1603,40766180.2,207.1555821,0,0.0,0.0,0.0,11,8.190909091,2,3,2,0.329434698,0.350877193,0.014265335,0.001947246,0.008106291,0.003179055,0.005026768,3,7,668.5277778,1540
80,188347.0518,11308400.0,60.04022835,3,0.054167459,0.0699589,0.0,11,8.190909091,2,3,2,0.329434698,0.350877193,0.014265335,0.001947246,0.008106291,0.003179055,0.005026768,3,7,663.4583333,1541
171,357921.2589,33041776.0,92.31576828,5,0.049056347,0.0464678,0.0,6,0.0125,2,3,1,0.329434698,0.249512671,0.007132668,0.0,0.003566334,0.000713267,0.001783167,3,7,656.7083333,1542
86,185160.671,123112000.0,664.8928162,3,0.042766259,0.0321502,0.000467903,12,1.60625,2,2,1,0.345703125,0.2578125,0.015691869,0.000379465,0.008035667,0.001910706,0.004207566,3,6,632.0277778,1543
104,99103.5954,0.0,0.0,0,0.0,0.0,0.0,7,6.294642857,2,2,1,0.345703125,0.2578125,0.008559201,0.001495753,0.005027477,0.002202098,0.003261615,3,6,625.3541667,1544
205,103283.0122,0.0,0.0,0,0.0,0.0,0.0,7,6.294642857,2,2,1,0.345703125,0.2578125,0.008559201,0.001495753,0.005027477,0.002202098,0.003261615,3,6,619.8541667,1545
148,91427.28263,0.0,0.0,0,0.0,0.0,0.0,7,6.294642857,2,2,1,0.345703125,0.2578125,0.008559201,0.001495753,0.005027477,0.002202098,0.003261615,3,6,614.525,1546
88,134314.1495,123452500.0,919.1325001,0,0.0,0.0,0.0,39,66.25,3,2,3,0.2734375,0.29296875,0.054208274,0.01577088,0.034989577,0.01961462,0.025380229,3,10,607.6666667,1547
0,115855.0571,40426100.0,348.9368614,0,0.0,0.0,0.0,25,8.455,3,2,2,0.2734375,0.265625,0.034236805,0.002010125,0.018123465,0.005232793,0.010066795,3,10,597.90625,1548
49,108919.4027,43165700.0,396.3086369,4,0.327961452,0.00831619,7.37e-05,25,8.455,3,2,2,0.2734375,0.265625,0.034236805,0.002010125,0.018123465,0.005232793,0.010066795,3,10,587.7678571,1549
37,114434.2932,59784200.0,522.4325536,0,0.0,0.0,0.0,3,7.508333333,1,2,2,0.23046875,0.265625,0.002853067,0.001784728,0.002318897,0.001891561,0.002051812,2,2,579.421875,1550
46,175313.7852,53407077.3,304.6370668,3,0.004501369,0.0,0.000174873,17,38.61102941,2,1,3,0.30214425,0.269005848,0.022824536,0.009190153,0.016007345,0.010553592,0.012598749,2,5,570.0568182,1551
59,207437.5217,435912.0,2.101413459,0,0.0,0.0,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,566.5673077,1552
77,225497.0883,0.0,0.0,0,0.0,0.0,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,555.0416667,1553
38,152739.7977,3636760.0,23.8101664,0,0.0,0.0,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,550.2954545,1554
65,150983.3827,2862522.6,18.95918974,3,0.006210357,0.00171468,5.16e-06,1,48.0,1,1,3,0.153996101,0.269005848,0.0,0.011425629,0.005712815,0.010283066,0.008569222,1,1,543.375,1555
165,175510.3575,2797299.0,15.93808502,5,0.013330802,0.0,7.88e-05,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,545.6785714,1556
45,198940.6863,6337080.0,31.85411751,1,0.00266616,0.0200617,9.02e-06,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,537.0384615,1557
462,347959.8423,15647000.0,44.96783277,0,0.0,0.0,0.0,6,2.010416667,2,3,1,0.329434698,0.249512671,0.007132668,0.000475696,0.003804182,0.001141393,0.002139939,3,7,644.7163462,1558
167,183040.7436,22987450.0,125.5865199,0,0.0,0.0,0.0,11,58.19318182,2,3,3,0.329434698,0.218323587,0.014265335,0.013852585,0.01405896,0.01389386,0.013955772,3,7,640.175,1559
83,110577.4334,98734486.5,892.8990611,4,0.552920307,0.0,2.51e-05,11,58.19318182,2,2,3,0.345703125,0.29296875,0.014265335,0.013852585,0.01405896,0.01389386,0.013955772,3,6,632.453125,1560
126,251433.1833,60499800.0,240.619791,1,0.00266616,0.0457819,0.0,15,2.410833333,2,2,1,0.345703125,0.2578125,0.019971469,0.000571033,0.010271251,0.002511077,0.005421142,3,6,629.2708333,1561
244,226699.6889,7092850.0,31.28742714,0,0.0,0.0,0.0,15,2.410833333,2,2,1,0.345703125,0.2578125,0.019971469,0.000571033,0.010271251,0.002511077,0.005421142,3,6,620.7727273,1562
172,82654.25292,0.0,0.0,0,0.0,0.0,0.0,39,66.25,3,2,3,0.2734375,0.29296875,0.054208274,0.01577088,0.034989577,0.01961462,0.025380229,3,10,609.59375,1563
72,60209.50382,1182990.0,19.64789485,0,0.0,0.0,0.0,39,66.25,3,2,3,0.2734375,0.29296875,0.054208274,0.01577088,0.034989577,0.01961462,0.025380229,3,10,614.7916667,1564
92,113319.0595,45663190.0,402.9612512,3,0.006210357,0.0138889,7.09e-05,39,66.25,3,2,3,0.2734375,0.29296875,0.054208274,0.01577088,0.034989577,0.01961462,0.025380229,3,10,610.15625,1565
63,101593.3136,42288930.0,416.2570204,0,0.0,0.0,0.0,25,8.455,3,2,2,0.2734375,0.265625,0.034236805,0.002010125,0.018123465,0.005232793,0.010066795,3,10,602.984375,1566
128,115001.1557,139523272.0,1213.233651,3,0.009124866,0.0,0.0,3,0.0125,1,2,1,0.23046875,0.2578125,0.002853067,0.0,0.001426534,0.000285307,0.000713267,2,2,607.0,1567
10,88846.93644,44896505.0,505.3241766,3,0.002752813,0.00548697,0.000158116,25,8.455,3,2,2,0.2734375,0.265625,0.034236805,0.002010125,0.018123465,0.005232793,0.010066795,3,10,597.9375,1568
42,106141.8716,370445.0,3.49009297,0,0.0,0.0,0.0,10,10.00375,2,2,2,0.345703125,0.265625,0.012838802,0.002378876,0.007608839,0.003424869,0.004993858,3,6,600.6022727,1569
19,88352.24086,26098022.0,295.386079,0,0.0,0.0,0.0,25,8.455,3,2,2,0.2734375,0.265625,0.034236805,0.002010125,0.018123465,0.005232793,0.010066795,3,10,597.5,1570
39,80905.8026,11544647.0,142.6924476,1,0.000917604,0.0137174,0.0,25,8.455,3,2,2,0.2734375,0.265625,0.034236805,0.002010125,0.018123465,0.005232793,0.010066795,3,10,592.859375,1571
93,116478.7985,209632.0,1.799743839,3,0.002752813,0.0122599,4.04e-05,25,8.455,3,2,2,0.2734375,0.265625,0.034236805,0.002010125,0.018123465,0.005232793,0.010066795,3,10,587.8472222,1572
137,188397.1471,25304243.0,134.3133024,0,0.0,0.0,0.0,12,41.48958333,2,3,3,0.329434698,0.218323587,0.015691869,0.009875525,0.012783697,0.01045716,0.011329611,3,7,669.6022727,1573
104,143944.5886,1082520.0,7.52039386,0,0.0,0.0,0.0,2,0.0125,1,3,1,0.214424951,0.249512671,0.001426534,0.0,0.000713267,0.000142653,0.000356633,2,3,663.375,1574
102,108125.4171,0.0,0.0,0,0.0,0.0,0.0,2,0.0125,1,3,1,0.214424951,0.249512671,0.001426534,0.0,0.000713267,0.000142653,0.000356633,2,3,662.25,1575
135,237752.8774,25464140.0,107.1033936,0,0.0,0.0,0.0,3,0.0125,1,3,1,0.214424951,0.249512671,0.002853067,0.0,0.001426534,0.000285307,0.000713267,2,3,649.725,1576
28,86527.90395,5969780.0,68.99254145,0,0.0,0.0,0.0,4,0.0125,1,3,1,0.214424951,0.249512671,0.004279601,0.0,0.0021398,0.00042796,0.0010699,2,3,643.5416667,1577
109,159775.157,84864970.0,531.1524744,1,0.001649221,0.00823045,0.0,29,4.059482759,3,2,1,0.2734375,0.2578125,0.039942939,0.00096357,0.020453254,0.004861507,0.010708412,3,10,630.5625,1578
109,130964.7042,1889630.0,14.42854403,0,0.0,0.0,0.0,29,4.059482759,3,2,1,0.2734375,0.2578125,0.039942939,0.00096357,0.020453254,0.004861507,0.010708412,3,10,623.140625,1579
43,106080.9668,51557860.0,486.0236625,4,0.278216227,0.0,0.0,29,4.059482759,3,2,1,0.2734375,0.2578125,0.039942939,0.00096357,0.020453254,0.004861507,0.010708412,3,10,616.4027778,1580
93,166039.5717,23652100.0,142.4485727,2,0.003583765,0.0,9.67e-06,13,6.643269231,2,3,2,0.329434698,0.350877193,0.017118402,0.001578759,0.009348581,0.003132724,0.00546367,3,7,671.1770833,1581
163,222668.232,56253338.0,252.6329754,2,0.062746138,0.00342936,0.0,13,6.643269231,2,3,2,0.329434698,0.350877193,0.017118402,0.001578759,0.009348581,0.003132724,0.00546367,3,7,664.2833333,1582
131,213504.0194,46009840.0,215.4987065,0,0.0,0.0,0.0,13,6.643269231,2,3,2,0.329434698,0.350877193,0.017118402,0.001578759,0.009348581,0.003132724,0.00546367,3,7,657.375,1583
330,102887.0978,42141600.0,409.5907157,0,0.0,0.0,0.0,29,4.059482759,3,2,1,0.2734375,0.2578125,0.039942939,0.00096357,0.020453254,0.004861507,0.010708412,3,10,630.1666667,1584
168,107946.8584,40834942.0,378.2874517,3,0.076657139,0.00668724,0.0,29,4.059482759,3,2,1,0.2734375,0.2578125,0.039942939,0.00096357,0.020453254,0.004861507,0.010708412,3,10,625.125,1585
54,158635.8172,93323400.0,588.2870692,1,0.000917604,0.564386,3.65e-06,29,4.059482759,3,2,1,0.2734375,0.2578125,0.039942939,0.00096357,0.020453254,0.004861507,0.010708412,3,10,618.078125,1586
148,185719.0612,22998269.56,123.8336518,0,0.0,0.0,0.0,13,6.643269231,2,3,2,0.329434698,0.350877193,0.017118402,0.001578759,0.009348581,0.003132724,0.00546367,3,7,672.3392857,1587
195,147715.3509,62084501.6,420.2982372,4,0.009647702,0.403635,0.000244693,13,6.643269231,2,3,2,0.329434698,0.350877193,0.017118402,0.001578759,0.009348581,0.003132724,0.00546367,3,7,666.28125,1588
174,142335.5572,24741565.9,173.8256159,5,0.022380876,0.0,2.36e-06,13,6.643269231,2,3,2,0.329434698,0.350877193,0.017118402,0.001578759,0.009348581,0.003132724,0.00546367,3,7,661.2361111,1589
99,138182.5058,4136330.5,29.93382177,0,0.0,0.0,0.0,5,4.965,2,3,1,0.329434698,0.249512671,0.005706134,0.00117917,0.003442652,0.001631867,0.002310911,3,7,656.171875,1590
5,47980.46467,4832720.0,100.7226594,0,0.0,0.0,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,530.7083333,1591
15,191328.0029,15244590.0,79.67777728,0,0.0,0.0,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,537.1041667,1592
7,130921.182,56031555.0,427.9792937,1,0.000917604,0.00685871,0.000164346,12,2.592708333,2,2,1,0.345703125,0.2578125,0.015691869,0.000614337,0.008153103,0.00212209,0.00438372,3,6,591.125,1593
15,89395.31313,2918409.0,32.64610747,5,0.023886903,0.02880661,0.0,170,387.5443382,4,1,4,0.212475634,0.401559454,0.241084165,0.09226976,0.166676963,0.1071512,0.129473361,3,13,543.075,1594
15,117830.7169,38637885.5,327.9101282,0,0.0,0.0,0.0,12,2.592708333,2,2,1,0.345703125,0.2578125,0.015691869,0.000614337,0.008153103,0.00212209,0.00438372,3,6,598.0892857,1595
31,140591.8021,49116490.0,349.3552914,0,0.0,0.0,0.0,22,6.743181818,3,2,2,0.2734375,0.265625,0.029957204,0.001602548,0.015779876,0.004438014,0.008691212,3,10,604.28125,1596
146,307694.669,60210710.0,195.6833058,0,0.0,0.0,0.0,1,4200.0,1,2,4,0.23046875,0.18359375,0.0,1.0,0.5,0.9,0.75,2,2,592.6785714,1597
179,362310.919,81465000.0,224.848316,0,0.0,0.0,0.0,1,4200.0,1,2,4,0.23046875,0.18359375,0.0,1.0,0.5,0.9,0.75,2,2,582.9583333,1598
88,191708.4671,0.0,0.0,0,0.0,0.0,0.0,12,33.25833333,2,3,3,0.329434698,0.218323587,0.015691869,0.007915698,0.011803783,0.008693315,0.009859741,3,7,642.1125,1599
42,149810.7895,70638100.0,471.5154377,5,0.296205224,0.0126886,4.51e-06,22,6.743181818,3,2,2,0.2734375,0.265625,0.029957204,0.001602548,0.015779876,0.004438014,0.008691212,3,10,607.8958333,1600
48,46502.41684,0.0,0.0,0,0.0,0.0,0.0,22,6.743181818,3,2,2,0.2734375,0.265625,0.029957204,0.001602548,0.015779876,0.004438014,0.008691212,3,10,610.15625,1601
11,101072.9742,43328800.0,428.6882852,2,0.020943799,0.0658436,0.0,22,6.743181818,3,2,2,0.2734375,0.265625,0.029957204,0.001602548,0.015779876,0.004438014,0.008691212,3,10,611.775,1602
137,251753.5304,27271300.0,108.3253925,2,0.50125561,0.614198,3.35e-05,119,29.55997899,4,1,3,0.212475634,0.269005848,0.168330956,0.007035135,0.087683045,0.023164717,0.04735909,3,13,509.484375,1603
39,71307.05112,0.0,0.0,0,0.0,0.0,0.0,119,29.55997899,4,1,3,0.212475634,0.269005848,0.168330956,0.007035135,0.087683045,0.023164717,0.04735909,3,13,514.15,1604
72,199844.9518,252206072.0,1262.008721,9,0.460810757,0.13794597,0.000124602,16,39.13046875,2,1,3,0.30214425,0.269005848,0.021398003,0.00931383,0.015355916,0.010522247,0.012334873,2,5,526.3571429,1605
179,205265.968,0.0,0.0,0,0.0,0.0,0.0,16,39.13046875,2,1,3,0.30214425,0.269005848,0.021398003,0.00931383,0.015355916,0.010522247,0.012334873,2,5,520.875,1606
193,333622.8369,31028700.0,93.00532388,2,0.027650145,0.0,0.0,64,73.14707031,3,1,4,0.331384016,0.401559454,0.089871612,0.017413045,0.053642328,0.024658901,0.035527687,2,9,508.0104167,1607
56,509664.0539,156479411.6,307.0246183,0,0.0,0.0,0.0,19,9.430263158,2,1,2,0.30214425,0.175438596,0.025677603,0.002242331,0.013959967,0.004585858,0.008101149,2,5,518.2166667,1608
122,531817.7304,134539280.0,252.9800575,0,0.0,0.0,0.0,19,9.430263158,2,1,2,0.30214425,0.175438596,0.025677603,0.002242331,0.013959967,0.004585858,0.008101149,2,5,515.7757353,1609
161,212638.6315,13333680.0,62.70582116,0,0.0,0.0,0.0,64,73.14707031,3,1,4,0.331384016,0.401559454,0.089871612,0.017413045,0.053642328,0.024658901,0.035527687,2,9,506.5,1610
45,157854.9146,0.0,0.0,0,0.0,0.0,0.0,9,7.508333333,2,1,2,0.30214425,0.175438596,0.011412268,0.001784728,0.006598498,0.002747482,0.004191613,2,5,568.9027778,1611
86,139637.6525,80514596.0,576.5966023,3,0.038122045,0.230453,2.92e-05,29,329.7724138,3,1,4,0.331384016,0.401559454,0.039942939,0.078514499,0.059228719,0.074657343,0.068871609,2,9,527.5892857,1612
24,120584.0,58588680.0,485.8744111,0,0.0,0.0,0.0,29,329.7724138,3,1,4,0.331384016,0.401559454,0.039942939,0.078514499,0.059228719,0.074657343,0.068871609,2,9,512.3928571,1613
96,150369.4698,5503420.0,36.59931772,0,0.0,0.0,0.0,64,73.14707031,3,1,4,0.331384016,0.401559454,0.089871612,0.017413045,0.053642328,0.024658901,0.035527687,2,9,505.6,1614
91,130734.3584,0.0,0.0,0,0.0,0.0,0.0,13,8.891346154,2,2,2,0.345703125,0.265625,0.017118402,0.002114017,0.00961621,0.003614456,0.005865114,3,6,583.1625,1615
28,129969.3465,0.0,0.0,0,0.0,0.0,0.0,13,8.891346154,2,2,2,0.345703125,0.265625,0.017118402,0.002114017,0.00961621,0.003614456,0.005865114,3,6,576.8541667,1616
66,114429.3536,0.0,0.0,1,0.001649221,0.0188615,1.07e-05,9,7.508333333,2,2,2,0.345703125,0.265625,0.011412268,0.001784728,0.006598498,0.002747482,0.004191613,3,6,573.0,1617
96,130100.5573,0.0,0.0,0,0.0,0.0,0.0,29,329.7724138,3,1,4,0.331384016,0.401559454,0.039942939,0.078514499,0.059228719,0.074657343,0.068871609,2,9,526.1071429,1618
98,73195.01093,0.0,0.0,0,0.0,0.0,0.0,29,329.7724138,3,1,4,0.331384016,0.401559454,0.039942939,0.078514499,0.059228719,0.074657343,0.068871609,2,9,516.875,1619
112,241425.3238,5744990.0,23.79613666,0,0.0,0.0,0.0,64,73.14707031,3,1,4,0.331384016,0.401559454,0.089871612,0.017413045,0.053642328,0.024658901,0.035527687,2,9,506.0083333,1620
75,183517.6494,3784020.0,20.61937918,0,0.0,0.0,0.0,13,8.891346154,2,2,2,0.345703125,0.265625,0.017118402,0.002114017,0.00961621,0.003614456,0.005865114,3,6,590.2159091,1621
74,145937.1439,2369230.0,16.23459208,0,0.0,0.0,0.0,13,8.891346154,2,2,2,0.345703125,0.265625,0.017118402,0.002114017,0.00961621,0.003614456,0.005865114,3,6,581.6944444,1622
232,408486.6734,58209679.0,142.5008031,0,0.0,0.0,0.0,12,24.95208333,2,1,3,0.30214425,0.269005848,0.015691869,0.005938014,0.010814941,0.006913399,0.008376477,2,5,547.7767857,1623
0,321843.3187,99586096.0,309.4241521,0,0.0,0.0,0.0,10,52.305,2,1,3,0.30214425,0.269005848,0.012838802,0.012450632,0.012644717,0.012489449,0.012547675,2,5,533.7880435,1624
19,68843.76241,0.0,0.0,0,0.0,0.0,0.0,29,329.7724138,3,1,4,0.331384016,0.401559454,0.039942939,0.078514499,0.059228719,0.074657343,0.068871609,2,9,528.375,1625
38,69892.11403,0.0,0.0,0,0.0,0.0,0.0,29,329.7724138,3,1,4,0.331384016,0.401559454,0.039942939,0.078514499,0.059228719,0.074657343,0.068871609,2,9,526.2083333,1626
94,98379.25814,0.0,0.0,0,0.0,0.0,0.0,29,329.7724138,3,1,4,0.331384016,0.401559454,0.039942939,0.078514499,0.059228719,0.074657343,0.068871609,2,9,521.859375,1627
148,280940.4544,193706280.0,689.4922998,8,0.372526156,0.00462963,0.000100112,86,522.4425872,4,1,4,0.212475634,0.401559454,0.12125535,0.124388486,0.122821918,0.124075173,0.123605202,3,13,506.5661765,1628
42,174952.9114,194049630.0,1109.153477,3,0.075640199,0.01551783,1.76e-05,71,97.95897887,4,1,4,0.212475634,0.401559454,0.099857347,0.02332066,0.061589003,0.030974328,0.042454831,3,13,510.0375,1629
0,52502.51654,4498910.0,85.68941636,0,0.0,0.0,0.0,71,97.95897887,4,1,4,0.212475634,0.401559454,0.099857347,0.02332066,0.061589003,0.030974328,0.042454831,3,13,512.2083333,1630
3,43125.28213,5242670.0,121.5683641,0,0.0,0.0,0.0,71,97.95897887,4,1,4,0.212475634,0.401559454,0.099857347,0.02332066,0.061589003,0.030974328,0.042454831,3,13,513.8125,1631
463,313856.2203,76315500.0,243.1543333,0,0.0,0.0,0.0,86,522.4425872,4,1,4,0.212475634,0.401559454,0.12125535,0.124388486,0.122821918,0.124075173,0.123605202,3,13,506.8421053,1632
119,337431.1105,3082124.0,9.13408368,3,0.055607743,0.00137174,0.0,8,2.6953125,2,3,1,0.329434698,0.249512671,0.009985735,0.000638767,0.005312251,0.001573464,0.002975509,3,7,649.715,1633
117,211927.2411,627219.0,2.95959593,3,0.075640199,0.0,0.000142863,6,1.210416667,2,3,1,0.329434698,0.249512671,0.007132668,0.000285219,0.003708943,0.000969964,0.001997081,3,7,644.1477273,1634
324,261936.3971,74698600.0,285.17839,0,0.0,0.0,0.0,2,0.0125,1,2,1,0.23046875,0.2578125,0.001426534,0.0,0.000713267,0.000142653,0.000356633,2,2,633.6166667,1635
388,252167.1186,38373910.0,152.1765019,3,0.075640199,0.00977366,0.0,3,3.504166667,1,2,1,0.23046875,0.2578125,0.002853067,0.000831352,0.001842209,0.001033523,0.001336781,2,2,623.15,1636
251,276679.3028,72294545.0,261.2936503,7,0.078854789,1.126115,3.87e-06,4,44.253125,1,2,3,0.23046875,0.29296875,0.004279601,0.010533513,0.007406557,0.009908122,0.008970035,2,2,623.8958333,1637
157,402433.1411,34593100.0,85.95986877,1,0.005826424,0.00120027,0.0,23,85.29293478,3,1,4,0.331384016,0.401559454,0.031383738,0.020304926,0.025844332,0.021412807,0.023074629,2,9,569.0769231,1638
176,402266.2158,60559000.0,150.5445837,3,0.015456381,0.00960219,0.001604578,23,85.29293478,3,1,4,0.331384016,0.401559454,0.031383738,0.020304926,0.025844332,0.021412807,0.023074629,2,9,558.25,1639
91,421143.4285,0.0,0.0,0,0.0,0.0,0.0,23,85.29293478,3,1,4,0.331384016,0.401559454,0.031383738,0.020304926,0.025844332,0.021412807,0.023074629,2,9,562.34,1640
30,271179.7268,20917037.2,77.13348429,0,0.0,0.0,0.0,7,12.86428571,2,1,2,0.30214425,0.175438596,0.008559201,0.003059958,0.00580958,0.003609882,0.004434769,2,5,512.6527778,1641
262,379442.8182,15109150.0,39.81930683,1,0.000917604,0.00120027,0.0,73,152.6035959,4,1,4,0.212475634,0.401559454,0.102710414,0.036331321,0.069520868,0.042969231,0.052926095,3,13,510.49,1642
195,373289.0208,49250160.0,131.9357314,1,0.000917604,0.0,0.0,135,286.9498148,4,1,4,0.212475634,0.401559454,0.191155492,0.068318612,0.129737052,0.0806023,0.099027832,3,13,506.9347826,1643
131,453752.5785,71394559.0,157.3424866,4,0.024527564,0.0,0.0,21,5.60952381,2,3,1,0.329434698,0.249512671,0.02853067,0.001332629,0.01493165,0.004052433,0.008132139,3,7,671.4444444,1644
327,341461.2215,796666.0,2.33310827,3,0.00667327,0.475051,4.3e-05,21,5.60952381,2,3,1,0.329434698,0.249512671,0.02853067,0.001332629,0.01493165,0.004052433,0.008132139,3,7,662.6342593,1645
158,411519.007,23774836.33,57.77336144,2,0.019844406,0.573388,0.001772791,14,1.795535714,2,3,1,0.329434698,0.249512671,0.018544936,0.000424534,0.009484735,0.002236574,0.004954634,3,7,656.58,1646
247,345847.203,160889480.0,465.2039357,4,0.037654933,0.561471,0.000241686,30,4.515833333,3,2,1,0.2734375,0.2578125,0.041369472,0.001072225,0.021220849,0.00510195,0.011146537,3,10,636.6944444,1647
125,303181.224,33505400.0,110.5127803,0,0.0,0.0,0.0,7,6.721428571,2,2,2,0.345703125,0.265625,0.008559201,0.001597369,0.005078285,0.002293552,0.003337827,3,6,576.93125,1648
155,332057.3591,35888698.0,108.0798152,7,0.016669574,0.24211282,0.000477571,7,6.721428571,2,1,2,0.30214425,0.175438596,0.008559201,0.001597369,0.005078285,0.002293552,0.003337827,2,5,571.5284091,1649
