name,resili_a,resili_b,resili_c,resili_d,resili_e,suscep_a,suscep_b,suscep_c,suscep_d,suscep_e,exposi,resili,suscep,vulnera,exposi_a,exposi_b,exposi_c,exposi_d,id
PEÑA POBRE,0.014301436940225,0.230350064064499,0.0,0.560585652704395,0.581058375239525,0.893,0.0,0.0,0.025622094717598,0.0,0.2,0.266,0.184,0.36,0.23,0.0,0.0,0.542,561
ISIDRO FABELA,0.039401994390623,0.219584675156218,0.96151,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.020390425249825,0.1071,0.233,0.456,0.21,0.22,0.22,0.0,0.0,0.677,562
EQUIPAMIENTO FABRICA FISISA,0.039401994390623,0.219584675156218,0.96151,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.020390425249825,0.1071,0.153,0.456,0.21,0.16,0.22,0.0,0.0,0.371,563
CONJUNTO HAB PEDREGAL DE CARRASCO,0.039401994390623,0.219584675156218,0.96151,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.020390425249825,0.1071,0.179,0.456,0.21,0.18,0.22,0.0,0.0,0.469,564
UNIDAD HAB VILLA PANAMERICANA,0.019917092532654,0.206394084102744,0.72949,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.044766740233677,0.0482,0.183,0.403,0.203,0.228,0.206,0.0,0.0,0.501,565
BARRIO SAN FERNANDO,0.019917092532654,0.206394084102744,0.72949,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.044766740233677,0.0482,0.235,0.403,0.203,0.268,0.206,0.0,0.0,0.697,566
ROMULO SANCHEZ MIRELES,0.019917092532654,0.206394084102744,0.72949,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.044766740233677,0.0482,0.195,0.403,0.203,0.238,0.206,0.0,0.0,0.546,567
SANTA URSULA,0.019242419618632,0.199657392671857,0.69569,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.045860272122327,0.0884,0.086,0.393,0.211,0.172,0.2,0.0,0.0,0.132,568
ISIDRO FABELA SECC CANTIL,0.019242419618632,0.199657392671857,0.69569,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.045860272122327,0.0884,0.101,0.393,0.211,0.184,0.2,0.0,0.0,0.191,569
DEL PEDREGAL,0.019242419618632,0.199657392671857,0.69569,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.045860272122327,0.0884,0.157,0.393,0.211,0.226,0.2,0.0,0.0,0.407,570
TORIELLO GUERRA,0.023379724222956,0.186446992704854,0.87925,0.560585652704395,0.581058375239525,0.893,0.0,0.0,0.001776478995728,0.0535,0.161,0.425,0.19,0.178,0.186,0.0,0.0,0.435,571
SAN PEDRO APOSTOL,0.023379724222956,0.186446992704854,0.87925,0.560585652704395,0.581058375239525,0.893,0.0,0.0,0.001776478995728,0.0535,0.174,0.425,0.19,0.188,0.186,0.0,0.0,0.482,572
TLALPAN CENTRO I,0.023379724222956,0.186446992704854,0.87925,0.560585652704395,0.581058375239525,0.893,0.0,0.0,0.001776478995728,0.0535,0.065,0.425,0.19,0.102,0.186,0.0,0.0,0.065,573
MODULO SOCIAL IMAN,0.023023963234772,0.186680791717702,0.81556,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.05998439455995,0.064,0.105,0.412,0.209,0.166,0.187,0.0,0.0,0.22,574
COMUNEROS SANTA URSULA,0.023023963234772,0.186680791717702,0.81556,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.05998439455995,0.064,0.085,0.412,0.209,0.15,0.187,0.0,0.0,0.14,575
OLIMPICA,0.023023963234772,0.186680791717702,0.81556,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.05998439455995,0.064,0.185,0.412,0.209,0.226,0.187,0.0,0.0,0.525,576
CANTERA PUENTE DE PIEDRA,0.021311850454442,0.185904637097106,0.74378,0.560585652704395,0.581058375239525,0.893,0.0,0.0,0.015158280833293,0.1722,0.17,0.398,0.216,0.236,0.186,0.0,0.0,0.469,577
BOSQUES DE TETLALMEYA,0.061658359066365,0.171096979388055,0.74738,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.01767392648892,0.075,0.057,0.396,0.203,0.138,0.171,0.0,0.0,0.048,578
CANTIL DEL PEDREGAL,0.061658359066365,0.171096979388055,0.74738,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.01767392648892,0.075,0.194,0.396,0.203,0.244,0.171,0.0,0.0,0.575,579
MEDIA LUNA,0.061658359066365,0.171096979388055,0.74738,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.01767392648892,0.075,0.056,0.396,0.203,0.138,0.171,0.0,0.0,0.046,580
PUEBLO QUIETO,0.061658359066365,0.171096979388055,0.74738,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.01767392648892,0.075,0.124,0.396,0.203,0.19,0.171,0.0,0.0,0.303,581
EL CARACOL,0.061658359066365,0.171096979388055,0.74738,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.01767392648892,0.075,0.135,0.396,0.203,0.198,0.171,0.0,0.0,0.35,582
VERGEL TLALPAN,0.038932169429051,0.124042313732359,0.92583,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.071885554530081,0.073,0.142,0.424,0.214,0.188,0.124,0.019,0.0,0.381,583
FRACC PRADO COAPA 1RA SECC,0.038932169429051,0.124042313732359,0.92583,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.071885554530081,0.073,0.053,0.424,0.214,0.12,0.124,0.019,0.0,0.045,584
FRACC BELISARIO DOMINGUEZ,0.038932169429051,0.124042313732359,0.92583,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.071885554530081,0.073,0.065,0.424,0.214,0.128,0.124,0.019,0.0,0.088,585
EL VERGEL DE COYOACAN (INFONAVIT EL HUESO),0.038932169429051,0.124042313732359,0.92583,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.071885554530081,0.073,0.169,0.424,0.214,0.208,0.124,0.019,0.0,0.488,586
EQUIPAMIENTO PREPARATORIA NUM. 5,0.038932169429051,0.124042313732359,0.92583,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.071885554530081,0.073,0.222,0.424,0.214,0.25,0.124,0.019,0.0,0.692,587
FLORESTA COYOACAN,0.038932169429051,0.124042313732359,0.92583,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.071885554530081,0.073,0.121,0.424,0.214,0.17,0.124,0.019,0.0,0.303,588
LOS GIRASOLES III,0.038932169429051,0.124042313732359,0.92583,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.071885554530081,0.073,0.208,0.424,0.214,0.238,0.124,0.019,0.0,0.638,589
EJIDO SANTA URSULA COAPA,0.038932169429051,0.124042313732359,0.92583,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.071885554530081,0.073,0.177,0.424,0.214,0.214,0.124,0.019,0.0,0.518,590
VIEJO EJIDO SANTA URSULA COAPA,0.038932169429051,0.124042313732359,0.92583,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.071885554530081,0.073,0.094,0.424,0.214,0.15,0.124,0.019,0.0,0.197,591
JARDINES VILLA COAPA,0.038932169429051,0.124042313732359,0.92583,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.071885554530081,0.073,0.091,0.424,0.214,0.148,0.124,0.019,0.0,0.189,592
VERGEL COAPA,0.026479324390071,0.116377065086564,0.89798,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.015394816238351,0.1563,0.079,0.414,0.219,0.154,0.116,0.029,0.0,0.131,593
VERGEL DEL SUR,0.055883676081319,0.126726279814554,0.91636,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.015259393464495,0.0939,0.156,0.425,0.206,0.188,0.127,0.018,0.0,0.436,594
VERGEL DE COYOACAN,0.055883676081319,0.126726279814554,0.91636,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.015259393464495,0.0939,0.073,0.425,0.206,0.126,0.127,0.018,0.0,0.116,595
PRADO COAPA 2DA SECC,0.055883676081319,0.126726279814554,0.91636,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.015259393464495,0.0939,0.221,0.425,0.206,0.24,0.127,0.018,0.0,0.689,596
VERGEL DEL SUR - FRACCIONAMIENTO -,0.055883676081319,0.126726279814554,0.91636,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.015259393464495,0.0939,0.09,0.425,0.206,0.138,0.127,0.018,0.0,0.181,597
VILLA LAZARO CARDENAS,0.055883676081319,0.126726279814554,0.91636,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.015259393464495,0.0939,0.094,0.425,0.206,0.14,0.127,0.018,0.0,0.198,598
EQUIPAMIENTO COLEGIO MEXICO,0.055883676081319,0.126726279814554,0.91636,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.015259393464495,0.0939,0.111,0.425,0.206,0.154,0.127,0.018,0.0,0.264,599
NUEVA ORIENTAL COAPA,0.034197567781553,0.118006265095151,0.86203,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.069266048717858,0.1935,0.06,0.408,0.231,0.158,0.118,0.027,0.0,0.059,600
LOS GIRASOLES II,0.058970041006156,0.111626731252855,0.89145,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.126564176915408,0.1417,0.07,0.414,0.238,0.166,0.112,0.038,0.0,0.082,601
FRACC RES ACOXPA,0.058970041006156,0.111626731252855,0.89145,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.126564176915408,0.1417,0.111,0.414,0.238,0.198,0.112,0.038,0.0,0.239,602
REAL DEL SUR,0.058970041006156,0.111626731252855,0.89145,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.126564176915408,0.1417,0.126,0.414,0.238,0.208,0.112,0.038,0.0,0.299,603
EQUIPAMIENTO PLAZA COAPA,0.058970041006156,0.111626731252855,0.89145,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.126564176915408,0.1417,0.22,0.414,0.238,0.282,0.112,0.038,0.0,0.657,604
RES MIRAMONTES,0.058970041006156,0.111626731252855,0.89145,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.126564176915408,0.1417,0.173,0.414,0.238,0.246,0.112,0.038,0.0,0.477,605
GRANJAS COAPA,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.174,0.408,0.24,0.254,0.093,0.106,0.0,0.366,606
FRACC LOS SAUCES,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.121,0.408,0.24,0.212,0.093,0.106,0.0,0.158,607
GABRIEL RAMOS MILLAN,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.137,0.408,0.24,0.224,0.093,0.106,0.0,0.22,608
RINCONADA COAPA 2DA SECC,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.251,0.408,0.24,0.314,0.093,0.106,0.0,0.658,609
TENORIOS INFONAVIT 2,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.153,0.408,0.24,0.238,0.093,0.106,0.0,0.287,610
SANTA CECILIA,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.189,0.408,0.24,0.266,0.093,0.106,0.0,0.422,611
FRACC RES HACIENDA COAPA,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.088,0.408,0.24,0.188,0.093,0.106,0.0,0.037,612
TENORIOS INFONAVIT 1,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.216,0.408,0.24,0.286,0.093,0.106,0.0,0.524,613
LOS GIRASOLES I,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.241,0.408,0.24,0.306,0.093,0.106,0.0,0.618,614
HACIENDA DE COYOACAN,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.244,0.408,0.24,0.308,0.093,0.106,0.0,0.637,615
LOTERIA NACIONAL,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.205,0.408,0.24,0.278,0.093,0.106,0.0,0.484,616
VILLA DE BENALMADENA,0.024921651698342,0.093388373163787,0.91615,0.560585652704395,0.646365562884313,0.923,0.0,0.0,0.124712044724718,0.1516,0.204,0.408,0.24,0.278,0.093,0.106,0.0,0.48,617
LOMAS DE PADIERNA,0.040833410712681,0.309164455585247,0.71487,0.560585652704395,0.569496578356928,0.875,0.999492797398904,0.0,0.085860162370237,0.1042,0.58,0.441,0.413,0.706,0.309,0.0,0.922,0.999,618
POPULAR SANTA TERESA,0.033764215905848,0.28910016140721,0.68953,0.560585652704395,0.569496578356928,0.893,0.999999999999995,0.0,0.072030089334494,0.1055,0.372,0.427,0.414,0.56,0.289,0.0,0.141,1.0,619
PARQUE NACIONAL BOSQUE DEL PEDREGAL,0.051034203063243,0.267017916590787,0.82497,0.560585652704395,0.569496578356928,0.893,0.849871640072655,0.0,0.073527548400326,0.1461,0.328,0.447,0.392,0.486,0.267,0.0,0.141,0.85,620
JARDINES DEL AJUSCO,0.051034203063243,0.267017916590787,0.82497,0.560585652704395,0.569496578356928,0.893,0.849871640072655,0.0,0.073527548400326,0.1461,0.328,0.447,0.392,0.486,0.267,0.0,0.141,0.85,621
PARQUE NACIONAL FUENTES BROTANTES,0.041896460353621,0.200603463476361,0.80518,0.560585652704395,0.581058375239525,0.893,0.378897632652673,0.0,0.01855180903431,0.1846,0.187,0.418,0.295,0.308,0.201,0.0,0.141,0.379,622
MIGUEL HIDALGO,0.041896460353621,0.200603463476361,0.80518,0.560585652704395,0.581058375239525,0.893,0.378897632652673,0.0,0.01855180903431,0.1846,0.187,0.418,0.295,0.308,0.201,0.0,0.141,0.379,623
BARRIO LA FAMA,0.041896460353621,0.200603463476361,0.80518,0.560585652704395,0.581058375239525,0.893,0.378897632652673,0.0,0.01855180903431,0.1846,0.187,0.418,0.295,0.308,0.201,0.0,0.141,0.379,624
CAMISETA CALVARIO,0.041896460353621,0.200603463476361,0.80518,0.560585652704395,0.581058375239525,0.893,0.378897632652673,0.0,0.01855180903431,0.1846,0.187,0.418,0.295,0.308,0.201,0.0,0.141,0.379,625
DE CARAMAGUEY,0.041896460353621,0.200603463476361,0.80518,0.560585652704395,0.581058375239525,0.893,0.378897632652673,0.0,0.01855180903431,0.1846,0.187,0.418,0.295,0.308,0.201,0.0,0.141,0.379,626
BARRIO LA LONJA,0.041896460353621,0.200603463476361,0.80518,0.560585652704395,0.581058375239525,0.893,0.378897632652673,0.0,0.01855180903431,0.1846,0.187,0.418,0.295,0.308,0.201,0.0,0.141,0.379,627
BELISARIO DOMINGUEZ SECCION XVI,0.064665845261274,0.173283245574017,0.87682,0.560585652704395,0.581058375239525,0.893,0.0,0.0,0.021747914515065,0.2732,0.235,0.423,0.238,0.284,0.173,0.0,0.141,0.591,628
BARRIO NIÑO JESUS,0.064665845261274,0.173283245574017,0.87682,0.560585652704395,0.581058375239525,0.893,0.0,0.0,0.021747914515065,0.2732,0.186,0.423,0.238,0.246,0.173,0.0,0.141,0.399,629
SAN LORENZO HUIPULCO,0.0532560766205,0.146134728824497,0.85853,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.016339989371509,0.2023,0.139,0.408,0.228,0.216,0.146,0.0,0.0,0.388,630
ARENAL DE GUADALUPE,0.0532560766205,0.146134728824497,0.85853,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.016339989371509,0.2023,0.14,0.408,0.228,0.216,0.146,0.0,0.0,0.396,631
SANTA URSULA COAPA,0.049373633921125,0.141689609136382,0.83727,0.560585652704395,0.581058375239525,0.923,0.0,0.0,0.005866031478046,0.0962,0.096,0.401,0.205,0.166,0.142,0.009,0.0,0.211,632
ARBOLEDAS DEL SUR,0.050602383206552,0.131386420099636,0.8241,0.560585652704395,0.65092489463392,0.923,0.0,0.0,0.022619019725727,0.1134,0.129,0.409,0.212,0.19,0.131,0.018,0.0,0.327,633
PRADO COAPA 3RA SECC,0.02486431427648,0.118565439280302,0.90522,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.024552491969512,0.1469,0.183,0.416,0.213,0.226,0.119,0.026,0.0,0.536,634
UNID HAB NARCISO MENDOZA 5 VILLA COAPA,0.026651967441017,0.106452215055217,0.91942,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.259228935541523,0.1446,0.079,0.414,0.259,0.194,0.106,0.046,0.0,0.106,635
VILLA COAPA,0.026651967441017,0.106452215055217,0.91942,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.259228935541523,0.1446,0.215,0.414,0.259,0.298,0.106,0.046,0.0,0.625,636
NARCISO MENDOZA SUPER MANZANA 4 VILLA COAPA,0.026651967441017,0.106452215055217,0.91942,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.259228935541523,0.1446,0.068,0.414,0.259,0.186,0.106,0.046,0.0,0.063,637
RESIDENCIAL VILLA COAPA SUPER MANZANA 8,0.047829474184725,0.098797759674712,0.90583,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.209271186796241,0.1137,0.195,0.411,0.243,0.27,0.099,0.064,0.0,0.523,638
CONDOMINIO TRES FUENTES,0.047829474184725,0.098797759674712,0.90583,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.209271186796241,0.1137,0.064,0.411,0.243,0.168,0.099,0.064,0.0,0.019,639
TENORIOS FOVISSSTE,0.047829474184725,0.098797759674712,0.90583,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.209271186796241,0.1137,0.195,0.411,0.243,0.27,0.099,0.064,0.0,0.524,640
MAGISTERIAL VILLA ROYALE,0.047829474184725,0.098797759674712,0.90583,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.209271186796241,0.1137,0.124,0.411,0.243,0.214,0.099,0.064,0.0,0.247,641
LAS HADAS,0.047829474184725,0.098797759674712,0.90583,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.209271186796241,0.1137,0.139,0.411,0.243,0.226,0.099,0.064,0.0,0.308,642
NARCIZO MENDOZA SUPER MANZANA 6 VILLA COAPA,0.047829474184725,0.098797759674712,0.90583,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.209271186796241,0.1137,0.13,0.411,0.243,0.22,0.099,0.064,0.0,0.273,643
RESIDENCIAL VILLA COAPA SUPER MANZANA 1,0.047829474184725,0.098797759674712,0.90583,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.209271186796241,0.1137,0.221,0.411,0.243,0.29,0.099,0.064,0.0,0.625,644
MAGISTERIAL,0.04358798101199,0.087689749356416,0.90718,0.560585652704395,0.646365562884313,0.818,0.0,0.0,0.348168059395678,0.1806,0.107,0.406,0.269,0.234,0.088,0.145,0.0,0.032,645
RINCONADA COAPA 1RA SECC,0.04358798101199,0.087689749356416,0.90718,0.560585652704395,0.646365562884313,0.818,0.0,0.0,0.348168059395678,0.1806,0.269,0.406,0.269,0.358,0.088,0.145,0.0,0.659,646
VILLA CUEMANCO,0.04358798101199,0.087689749356416,0.90718,0.560585652704395,0.646365562884313,0.818,0.0,0.0,0.348168059395678,0.1806,0.244,0.406,0.269,0.338,0.088,0.145,0.0,0.564,647
RESIDENCIAL VILLA COAPA SUPER MANZANA 4,0.04358798101199,0.087689749356416,0.90718,0.560585652704395,0.646365562884313,0.818,0.0,0.0,0.348168059395678,0.1806,0.272,0.406,0.269,0.36,0.088,0.145,0.0,0.666,648
HEROES DE PADIERNA,0.035563733114718,0.279773886031325,0.74369,0.560585652704395,0.569496578356928,0.893,0.999999999999997,0.0,0.116908903085236,0.0872,0.369,0.434,0.419,0.556,0.28,0.0,0.141,1.0,649
RANCHO LOS COLORINES,0.025538612286081,0.129453435432051,0.89906,0.560585652704395,0.648962203514229,0.893,0.0,0.0,0.001868701142273,0.0867,0.109,0.42,0.196,0.148,0.129,0.013,0.0,0.263,650
GUADALUPE TLALPAN,0.025538612286081,0.129453435432051,0.89906,0.560585652704395,0.648962203514229,0.893,0.0,0.0,0.001868701142273,0.0867,0.178,0.42,0.196,0.202,0.129,0.013,0.0,0.532,651
EX EJIDO DE HUIPULCO,0.025538612286081,0.129453435432051,0.89906,0.560585652704395,0.648962203514229,0.893,0.0,0.0,0.001868701142273,0.0867,0.198,0.42,0.196,0.216,0.129,0.013,0.0,0.607,652
HACIENDA DE SAN JUAN,0.025538612286081,0.129453435432051,0.89906,0.560585652704395,0.648962203514229,0.893,0.0,0.0,0.001868701142273,0.0867,0.081,0.42,0.196,0.126,0.129,0.013,0.0,0.153,653
HDA DE SAN JUAN DE TLALPAN 2DA SECC,0.025538612286081,0.129453435432051,0.89906,0.560585652704395,0.648962203514229,0.893,0.0,0.0,0.001868701142273,0.0867,0.177,0.42,0.196,0.2,0.129,0.013,0.0,0.525,654
FRACC RES CHIMALI,0.025538612286081,0.129453435432051,0.89906,0.560585652704395,0.648962203514229,0.893,0.0,0.0,0.001868701142273,0.0867,0.169,0.42,0.196,0.194,0.129,0.013,0.0,0.495,655
FRACC RINCON DE SAN JUAN,0.025538612286081,0.129453435432051,0.89906,0.560585652704395,0.648962203514229,0.893,0.0,0.0,0.001868701142273,0.0867,0.088,0.42,0.196,0.132,0.129,0.013,0.0,0.183,656
EX HACIENDA SAN JUAN DE DIOS,0.043412749083628,0.117118940572302,0.86637,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.073781033504477,0.2185,0.059,0.41,0.237,0.16,0.117,0.031,0.0,0.045,657
CONJUNTO RES VILLA PRADO COAPA,0.043412749083628,0.117118940572302,0.86637,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.073781033504477,0.2185,0.094,0.41,0.237,0.188,0.117,0.031,0.0,0.181,658
POTRERO ACOXPA,0.050795405494289,0.115477079993776,0.88153,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.054479934348084,0.0747,0.16,0.413,0.204,0.202,0.115,0.033,0.0,0.432,659
NARCISO MENDOZA SUPER MANZANA 2 VILLA COAPA,0.020298092654049,0.106212006179973,0.84503,0.560585652704395,0.646365562884313,0.893,0.0,0.0,0.012007123038474,0.151,0.112,0.399,0.211,0.186,0.106,0.041,0.0,0.24,660
PEDREGAL DE SAN NICOLAS 4TA SECC,0.034205862294358,0.258117596134192,0.74571,0.560585652704395,0.569496578356928,0.893,1.000000000000004,0.0,0.041103223141875,0.0805,0.364,0.426,0.403,0.546,0.258,0.0,0.141,1.0,661
TORRES DE PADIERNA,0.034205862294358,0.258117596134192,0.74571,0.560585652704395,0.569496578356928,0.893,1.000000000000004,0.0,0.041103223141875,0.0805,0.364,0.426,0.403,0.546,0.258,0.0,0.141,1.0,662
AMPL MIGUEL HIDALGO 3A SECCION,0.032854349234977,0.244316697770571,0.87035,0.560585652704395,0.569496578356928,0.893,0.755428431682153,0.0,0.019572736733774,0.1908,0.296,0.445,0.372,0.442,0.244,0.0,0.141,0.755,663
NARCISO MENDOZA SUPER MANZANA 3 VILLA COAPA,0.012000105220442,0.103358641086234,0.77061,0.560585652704395,0.646365562884313,0.893,0.0,0.0,7.021604704e-06,0.2076,0.174,0.382,0.22,0.26,0.103,0.049,0.0,0.471,664
GLORIETA DE VAQUERITOS,0.01599602605097,0.100142968762036,0.85549,0.560585652704395,0.646365562884313,0.818,0.0,0.0,0.000585165641478,0.2024,0.081,0.398,0.204,0.156,0.1,0.07,0.0,0.07,665
SAN BARTOLO EL CHICO,0.01599602605097,0.100142968762036,0.85549,0.560585652704395,0.646365562884313,0.818,0.0,0.0,0.000585165641478,0.2024,0.142,0.398,0.204,0.202,0.1,0.07,0.0,0.307,666
PEDREGAL DE SAN NICOLAS 5TA SECC,0.039991095878101,0.24554861789141,0.67971,0.560585652704395,0.569496578356928,0.875,1.000000000000007,0.0,0.03141372298356,0.2823,0.564,0.408,0.438,0.752,0.246,0.0,0.922,1.0,667
SECTOR 17,0.039991095878101,0.24554861789141,0.67971,0.560585652704395,0.569496578356928,0.875,1.000000000000007,0.0,0.03141372298356,0.2823,0.564,0.408,0.438,0.752,0.246,0.0,0.922,1.0,668
LOS ENCINOS,0.032539746004619,0.231750371102579,0.72911,0.560585652704395,0.569496578356928,0.893,0.999999999999998,0.0,0.056446891861132,0.0862,0.358,0.412,0.407,0.558,0.232,0.0,0.141,1.0,669
CULTURA MAYA,0.02211790541625,0.229197671321083,0.68405,0.560585652704395,0.569496578356928,0.893,1.000000000000057,0.0,0.023112727504031,0.049,0.356,0.401,0.393,0.554,0.229,0.0,0.141,1.0,670
CUCHILLA DE PADIERNA,0.02822628107111,0.228610179097123,0.82124,0.560585652704395,0.569496578356928,0.893,0.999999999999952,0.0,0.055147559440767,0.0875,0.356,0.428,0.407,0.542,0.229,0.0,0.141,1.0,671
AMPL MIGUEL HIDALGO 4TA SECC,0.051276560023333,0.216153743204338,0.76489,0.560585652704395,0.569496578356928,0.893,0.99995655038033,0.0,0.025007115521057,0.0963,0.352,0.415,0.403,0.548,0.216,0.0,0.141,1.0,672
MIGUEL HIDALGO 1A. SECCION,0.049066438562499,0.212003051683495,0.78797,0.560585652704395,0.581058375239525,0.893,0.999279316714388,0.0,0.060030968206314,0.7778,0.351,0.42,0.546,0.684,0.212,0.0,0.141,0.999,673
MIGUEL HIDALGO 2A SECCION,0.049066438562499,0.212003051683495,0.78797,0.560585652704395,0.581058375239525,0.893,0.999279316714388,0.0,0.060030968206314,0.7778,0.351,0.42,0.546,0.684,0.212,0.0,0.141,0.999,674
EL CAPULIN,0.052476087536556,0.200574814176477,0.84257,0.560585652704395,0.581058375239525,0.893,0.852323668197069,0.0,0.040830066260252,0.2863,0.311,0.426,0.414,0.516,0.201,0.0,0.141,0.852,675
LA PRIMAVERA,0.052476087536556,0.200574814176477,0.84257,0.560585652704395,0.581058375239525,0.893,0.852323668197069,0.0,0.040830066260252,0.2863,0.311,0.426,0.414,0.516,0.201,0.0,0.141,0.852,676
EL METRO,0.030810569403826,0.195388722638473,0.75788,0.560585652704395,0.581058375239525,0.893,0.250350607111354,0.0,0.005403712423325,0.1793,0.152,0.405,0.266,0.266,0.195,0.0,0.141,0.25,677
SANTA URSULA XITLA,0.067154422027605,0.189432583009289,0.83609,0.560585652704395,0.581058375239525,0.893,0.337259780121345,0.0,0.025618940745003,0.1484,0.173,0.422,0.281,0.28,0.189,0.0,0.141,0.337,678
TLALPAN CENTRO II,0.045185562162716,0.168485973308577,0.79984,0.560585652704395,0.581058375239525,0.893,0.010940966768271,0.0,0.000226677472323,0.1264,0.083,0.404,0.206,0.154,0.168,0.0,0.141,0.011,679
LA JOYA,0.045185562162716,0.168485973308577,0.79984,0.560585652704395,0.581058375239525,0.893,0.010940966768271,0.0,0.000226677472323,0.1264,0.083,0.404,0.206,0.154,0.168,0.0,0.141,0.011,680
FRACC SAN BUENAVENTURA,0.03825373331967,0.153144537405067,0.8862,0.560585652704395,0.581058375239525,0.893,0.0,0.0,0.034172543749701,0.0852,0.254,0.415,0.202,0.27,0.153,0.0,0.141,0.679,681
ARENAL TEPEPAN,0.056606321159713,0.13589868273911,0.85678,0.560585652704395,0.581058375239525,0.893,0.0,0.0,0.157957491775425,0.2121,0.251,0.404,0.253,0.33,0.136,0.001,0.141,0.687,682
