exposi_a,exposi_b,exposi_c,exposi_d,resili_a,resili_b,resili_c,resili_d,resili_e,suscep_a,suscep_b,suscep_c,suscep_d,suscep_e,exposi,resili,suscep,vulnera,id
0.0874,0.034726666666667,0.056938271604938,0.0,0.023933604244082,0.821360019862585,0.89511,0.487388003039492,0.615519722422423,0.98,0.0,0.0,0.077533165485037,0.0,0.068,0.682,0.212,0.063,1015
0.0356,0.039572820512821,0.062728395061728,0.0,0.0280112131926,0.782440675180007,0.87428,0.487388003039492,0.615519722422423,0.98,0.0,0.0,0.089509252393276,0.2069,0.057,0.662,0.255,0.1,1016
0.0307,0.026473333333333,0.034185185185185,0.0,0.030165370018682,0.673277416371234,0.0,0.487388003039492,0.666321592989418,0.98,0.0,0.0,0.047527079950646,0.0,0.038,0.454,0.206,0.2,1017
0.052,0.031690769230769,0.037506172839506,0.0,0.037905229522541,0.611812441156743,0.88177,0.487388003039492,0.666321592989418,0.98,0.0,0.0,0.059116763524457,0.2856,0.049,0.607,0.265,0.141,1018
0.0307,0.031617948717949,0.031222222222222,0.0,0.014528333674394,0.547321049155531,0.92598,0.487388003039492,0.666321592989418,0.98,0.0,0.0,0.02845084843463,0.7118,0.04,0.588,0.344,0.204,1019
0.0591,0.128477948717949,0.11620987654321,0.0,0.020890662735793,0.502616912992908,0.83817,0.487388003039492,0.666321592989418,0.98,0.0,0.0,0.137711445401256,0.2699,0.138,0.553,0.278,0.252,1020
0.0404,0.259180512820513,0.234222222222222,0.0,0.041629541434191,0.496446565780731,0.84446,0.487388003039492,0.664162817846418,0.99,0.0,0.0,0.2780658430909,0.3577,0.254,0.553,0.325,0.369,1021
0.0496,6.153846154e-06,1.2345679012e-05,0.0,0.035961788707147,0.86017383094759,0.0,0.487388003039492,0.615519722422423,0.98,0.0,0.0,0.011281635438725,0.5,0.016,0.52,0.298,0.203,1022
0.0202,0.048349230769231,0.116395061728395,0.0,0.035941701208428,0.797808807366937,0.81728,0.487388003039492,0.615519722422423,0.98,0.0,0.0,0.026989905874112,0.2422,0.075,0.658,0.25,0.112,1023
0.0402,0.009087179487179,0.060864197530864,0.0,0.068245569383331,0.755510755075228,0.70293,0.487388003039492,0.666897789217789,0.98,0.0,0.0,0.035849695771711,0.4208,0.038,0.632,0.287,0.131,1024
0.0529,0.087871282051282,0.173543209876543,0.0,0.05058065460393,0.68983822893851,0.77007,0.487388003039492,0.65861694494852,0.98,0.0,0.0,0.061519640449723,0.3529,0.129,0.615,0.279,0.202,1025
0.0396,0.097152820512821,0.191333333333333,0.0,0.055940921457681,0.641446168827427,0.69286,0.487388003039492,0.657389862065637,0.98,0.0,0.0,0.068392849488174,0.4385,0.136,0.581,0.297,0.244,1026
0.0911,0.042596923076923,0.000185185185185,0.0,0.033767697654877,0.599986870563501,0.77312,0.487388003039492,0.66320206028886,0.98,0.0,0.0,0.058971829604986,0.392,0.056,0.579,0.286,0.181,1027
0.0855,0.039459487179487,0.006271604938272,0.0,0.02971545256387,0.58382463939233,0.85618,0.487388003039492,0.648480702495353,0.98,0.0,0.0,0.053846368795643,0.3375,0.055,0.586,0.274,0.166,1028
0.0345,0.129689743589744,0.16637037037037,0.0,0.053288873940359,0.5440959561345,0.77014,0.487388003039492,0.645295979433004,0.99,0.0,0.0,0.104228502678012,0.4115,0.147,0.555,0.301,0.274,1029
0.0471,0.124534358974359,0.176222222222222,0.0,0.022171515008001,0.532131942411431,0.73706,0.487388003039492,0.644418558533534,0.98,0.0,0.0,0.102385897615746,0.3853,0.151,0.54,0.294,0.282,1030
0.0609,0.127680512820513,0.177679012345679,0.0,0.022739718408627,0.524576126308202,0.80883,0.487388003039492,0.658441137605463,0.98,0.0,0.0,0.106305778344866,0.3092,0.158,0.554,0.279,0.266,1031
0.0515,0.202017948717949,0.34641975308642,0.0,0.038551172511213,0.504839558457114,0.63351,0.487388003039492,0.637514501987702,0.99,0.0,0.0,0.134304473392463,0.4627,0.257,0.509,0.317,0.396,1032
0.0734,1.025641026e-06,0.0,0.0,0.041089149143537,0.820773994091512,0.79616,0.487388003039492,0.582654877817103,0.98,0.0,0.0,0.008550508206208,0.3845,0.023,0.657,0.275,0.094,1033
0.0127,0.019103076923077,0.085469135802469,0.0,0.016857525384876,0.717294973633196,0.75363,0.487388003039492,0.70341617494995,0.98,0.0,0.0,0.032400026543535,0.3269,0.044,0.629,0.268,0.124,1034
0.0135,0.035584615384615,0.085666666666667,0.0,0.027987442637889,0.676091753199929,0.69561,0.487388003039492,0.637514501987702,0.98,0.0,0.0,0.083780033385551,0.4976,0.055,0.589,0.312,0.191,1035
0.05,0.006704102564103,0.016135802469136,0.0,0.00517959509818,0.665819036202608,0.61213,0.487388003039492,0.637514501987702,0.98,0.0,0.0,0.015784583256108,0.4891,0.025,0.566,0.297,0.176,1036
0.0608,0.046817435897436,0.112617283950617,0.0,0.037105572277883,0.63774899776758,0.7118,0.487388003039492,0.637514501987702,0.98,0.0,0.0,0.109958479656265,0.4218,0.085,0.577,0.302,0.214,1037
0.057,0.173293333333333,0.341530864197531,0.0,0.051421166832468,0.59021801194175,0.54427,0.487388003039492,0.637514501987702,0.98,0.0,0.0,0.196911969487784,0.5318,0.238,0.526,0.342,0.389,1038
0.0598,0.073609230769231,0.006691358024691,0.0,0.38958822781198,0.576667051137514,0.87464,0.487388003039492,0.637514501987702,0.99,0.0,0.0,0.105566433767487,0.2443,0.068,0.621,0.268,0.146,1039
0.0354,0.000150769230769,0.000271604938272,0.0,0.027953982017831,0.911966957769095,0.87987,0.487388003039492,0.579814461672387,0.98,0.0,0.0,0.001126900554034,0.1285,0.012,0.708,0.222,0.011,1040
0.0723,0.0,0.0,0.0,0.02671317414137,0.871801966540676,0.75287,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.005714154739885,0.2097,0.023,0.666,0.239,0.061,1041
0.033,0.0,0.0,0.0,0.013225895849723,0.865146325256095,0.79435,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.002830147900843,0.101,0.011,0.67,0.217,0.034,1042
0.0471,0.0,0.0,0.0,0.008652094358619,0.820988024934584,0.8085,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.001851685162079,0.6093,0.015,0.655,0.318,0.12,1043
0.0857,0.038698974358974,0.081320987654321,0.0,0.051604971352446,0.757432983927245,0.86016,0.487388003039492,0.644504057704133,0.98,0.0,0.0,0.065586411687161,0.2916,0.078,0.658,0.267,0.126,1044
0.0419,0.0,0.0,0.0,0.020023693896373,0.838354277432644,0.84206,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.003423068727448,0.2636,0.013,0.67,0.249,0.059,1045
0.0627,0.018608205128205,0.037333333333333,0.0,0.041257433389827,0.841668939957977,0.79707,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.035368910235043,0.3039,0.044,0.664,0.264,0.096,1046
0.0807,0.046969230769231,0.094234567901235,0.0,0.062337225171253,0.799482135451495,0.85359,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.08033100149055,0.2568,0.086,0.661,0.263,0.127,1047
0.0237,0.008195384615385,0.016444444444444,0.0,0.010793251383662,0.77864426381206,0.7917,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.01399874953302,0.3021,0.018,0.635,0.259,0.094,1048
0.0199,0.138359487179487,0.058259259259259,0.0,0.032418782528634,0.515393681943657,0.79594,0.487388003039492,0.637514501987702,0.99,0.0,0.0,0.259388141990145,0.2815,0.114,0.545,0.306,0.261,1049
0.0508,0.006408205128205,0.0,0.0,0.057396280872465,0.76275836004784,0.82219,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.012754012415908,0.2589,0.02,0.639,0.25,0.086,1050
0.0324,0.030091282051282,0.06037037037037,0.0,0.048470955690964,0.793906040609396,0.82084,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.053291048590758,0.2449,0.049,0.65,0.256,0.104,1051
0.0208,0.058805128205128,0.114864197530864,0.0,0.093086648477443,0.747845474733955,0.77124,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.100449903183225,0.3053,0.081,0.627,0.277,0.158,1052
0.0503,0.033474871794872,0.067135802469136,0.0,0.044657761363403,0.737917392847621,0.85329,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.057466272672982,0.3813,0.059,0.634,0.284,0.142,1053
0.0272,0.004033333333333,0.008086419753086,0.0,0.005311497590238,0.732885321814789,0.74917,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.006889293097031,0.3281,0.014,0.607,0.263,0.114,1054
0.0168,0.032800512820513,0.065802469135802,0.0,0.043565051617938,0.742752177548906,0.81171,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.056228556485586,0.2968,0.047,0.628,0.267,0.126,1055
0.0186,0.007520512820513,0.015086419753086,0.0,0.010076889070228,0.725314481387094,0.86491,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.01294048369686,0.2105,0.016,0.628,0.241,0.085,1056
0.0293,0.006701025641026,0.013444444444444,0.0,0.031033790195414,0.708283899462772,0.80137,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.023393540702972,0.2806,0.018,0.611,0.257,0.11,1057
0.0599,0.046734358974359,0.040703703703704,0.0,0.055573997575261,0.70882386780553,0.78435,0.487388003039492,0.654764352395252,0.98,0.0,0.0,0.095997052676047,0.2924,0.062,0.626,0.274,0.143,1058
0.0108,0.003878974358974,0.007234567901235,0.0,0.004908653388092,0.709846340409834,0.73256,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.006772302229548,0.2222,0.008,0.595,0.242,0.104,1059
0.0458,0.007638974358974,0.000246913580247,0.0,0.224049319007717,0.630164173111408,0.85534,0.487388003039492,0.707715916216216,0.98,0.0,0.0,0.016212892262788,0.3258,0.02,0.636,0.264,0.099,1060
0.0156,0.123766153846154,0.058740740740741,0.0,0.030060721424574,0.523802689238836,0.86357,0.487388003039492,0.637514501987702,0.99,0.0,0.0,0.242102786685828,0.2377,0.103,0.561,0.294,0.233,1061
0.0311,0.053724102564103,0.0,0.0,0.079956550185639,0.669238224026842,0.77935,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.03527470051354,0.311,0.044,0.595,0.265,0.146,1062
0.0226,0.013969743589744,0.0,0.0,0.065405409356845,0.691611452276004,0.76294,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.00396233842063,0.3653,0.016,0.6,0.27,0.126,1063
0.0259,0.013246153846154,0.0,0.0,0.076923689109957,0.659600019038275,0.69675,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.01163436525056,0.381,0.017,0.575,0.275,0.148,1064
0.0243,5.12820513e-07,0.0,0.0,0.079451168809466,0.673259409117834,0.73448,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.01571596691838,0.3922,0.008,0.588,0.278,0.134,1065
0.023,0.0,0.0,0.0,0.187088461993237,0.626941089437876,0.0,0.487388003039492,0.575888998094523,0.966,0.0,0.0,2.0905828462e-05,0.0,0.007,0.433,0.193,0.184,1066
0.0183,0.0,0.0,0.0,0.15655940204479,0.621644947691249,0.0,0.487388003039492,0.644996808040183,0.98,0.0,0.0,0.0,0.0,0.006,0.442,0.196,0.179,1067
0.0502,0.0,0.0,0.0,0.030550639018122,0.559837890875751,0.76214,0.487388003039492,0.654958195413271,0.966,0.0,0.0,0.0,0.158,0.016,0.559,0.225,0.123,1068
0.0344,0.0,0.0,0.0,0.016956219929213,0.554498505754643,0.64517,0.487388003039492,0.637514501987702,0.966,0.0,0.0,0.0,0.1981,0.011,0.529,0.233,0.146,1069
0.0587,3.4358974359e-05,4.9382716049e-05,0.0,0.031813902401879,0.554223171899326,0.70242,0.487388003039492,0.637514501987702,0.966,0.0,0.0,0.062287706335635,0.1904,0.019,0.542,0.244,0.151,1070
0.0254,0.018614358974359,0.026888888888889,0.0,0.015172562016097,0.558389348933374,0.64468,0.487388003039492,0.637514501987702,0.98,0.0,0.0,0.015113457578785,0.208,0.029,0.53,0.241,0.164,1071
0.0252,0.03982,0.057518518518519,0.0,0.026665389612089,0.536163549110932,0.82651,0.487388003039492,0.637514501987702,0.966,0.0,0.0,0.021347462786007,0.1538,0.052,0.559,0.228,0.151,1072
0.0,0.03086,0.006197530864198,0.0,0.020396881728533,0.548964590329846,0.78945,0.487388003039492,0.637514501987702,0.98,0.0,0.0,0.025623179310081,0.1635,0.022,0.556,0.234,0.136,1073
0.0105,0.254301025641026,0.039333333333333,0.0,0.068286838899881,0.49618349912781,0.80122,0.487388003039492,0.637514501987702,0.947,0.0,0.0,0.489374793033827,0.1654,0.179,0.542,0.32,0.319,1074
0.0166,0.223985641025641,0.107765432098765,0.0,0.054646165673701,0.522996072661698,0.83233,0.487388003039492,0.637514501987702,0.98,0.0,0.0,0.440511716741802,0.1754,0.183,0.557,0.319,0.311,1075
0.0276,0.090286153846154,0.007814814814815,0.0,0.024417762536359,0.491023940543845,0.8338,0.487388003039492,0.637514501987702,0.98,0.0,0.0,0.165478926406656,0.1906,0.069,0.542,0.267,0.203,1076
0.0496,0.096094871794872,1.2345679012e-05,0.0,0.05362168812934,0.457842922070973,0.85266,0.487388003039492,0.637514501987702,0.99,0.0,0.0,0.02940176695684,0.1548,0.077,0.535,0.235,0.191,1077
0.0288,0.105572820512821,0.0,0.0,0.026182673588788,0.476195916290096,0.79493,0.487388003039492,0.637514501987702,0.98,0.0,0.0,0.20500259056335,0.1828,0.077,0.528,0.274,0.224,1078
0.0301,0.075675384615385,0.0,0.0,0.04499342935385,0.448972769086019,0.82578,0.487388003039492,0.637514501987702,0.98,0.0,0.0,0.018495190189036,0.1717,0.058,0.525,0.234,0.184,1079
0.0335,0.060887179487179,0.0,0.0,0.035357548257514,0.443691380776701,0.82791,0.487388003039492,0.637514501987702,0.9445,0.0,0.0,0.019486643186693,0.1655,0.05,0.523,0.226,0.174,1080
0.0144,0.04999641025641,0.0,0.0,0.028927164161786,0.417019079344031,0.86118,0.487388003039492,0.637514501987702,0.963,0.0,0.0,0.016830813191034,0.1645,0.037,0.518,0.229,0.17,1081
0.0685,0.038673333333333,0.0,0.0,0.043227520065585,0.62649083671413,0.8609,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.026994380159924,0.241,0.047,0.591,0.25,0.14,1082
0.0327,0.016145641025641,0.0,0.0,0.018046728326725,0.597147079755719,0.72112,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.011269908982124,0.3889,0.021,0.549,0.276,0.17,1083
0.0656,0.061391794871795,0.0,0.0,0.068619571007181,0.568870982232816,0.81991,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.042852008936573,0.2753,0.06,0.562,0.26,0.177,1084
0.0604,0.066497948717949,0.0,0.0,0.075812720617378,0.593013905747279,0.87075,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.046251344849877,0.2155,0.062,0.583,0.248,0.155,1085
0.0208,0.017085128205128,0.0,0.0,0.079289637849896,0.589276212851916,0.74423,0.487388003039492,0.575888998094523,0.98,0.0,0.0,0.006786093195543,0.3404,0.018,0.556,0.265,0.155,1086
0.0181,0.032702564102564,0.0,0.0,0.195047292253604,0.579035297478148,0.68851,0.487388003039492,0.575888998094523,0.966,0.0,0.0,0.040967657875872,0.3994,0.027,0.553,0.281,0.175,1087
0.0266,0.074888717948718,0.0,0.0,0.083819638344934,0.608734122179436,0.8738,0.487388003039492,0.575888998094523,0.99,0.0,0.0,0.052183503056058,0.248,0.056,0.591,0.258,0.152,1088
0.0325,0.167213846153846,0.001469135802469,0.0,0.230480880095224,0.616655073388431,0.79864,0.487388003039492,0.575888998094523,0.97733,0.0,0.0,0.19778295882123,0.3285,0.118,0.593,0.301,0.226,1089
0.0214,0.008836923076923,0.000185185185185,0.0,0.008653226036466,0.692652958899703,0.69513,0.487388003039492,0.666321592989418,0.98,0.0,0.0,0.014599393923531,0.2184,0.013,0.599,0.243,0.105,1090
0.0197,0.014419487179487,0.051864197530864,0.0,0.010595998577318,0.677155889665206,0.73897,0.487388003039492,0.666321592989418,0.98,0.0,0.0,0.000152590956162,0.1665,0.032,0.602,0.229,0.106,1091
0.0589,0.0,0.0,0.0,0.010726907097801,0.6012637839095,0.77131,0.487388003039492,0.666321592989418,0.98,0.0,0.0,0.004006734426194,0.1729,0.019,0.578,0.231,0.116,1092
0.0375,0.008094358974359,0.0,0.0,0.038759645426812,0.62226348833455,0.72574,0.487388003039492,0.666321592989418,0.98,0.0,0.0,0.016727735187331,0.1058,0.017,0.58,0.221,0.106,1093
0.0195,4.102564103e-06,1.2345679012e-05,0.0,0.009421467280682,0.895799392360671,0.9194,0.487388003039492,0.600958452985128,0.98,0.0,0.0,8.4743022947e-05,0.1161,0.006,0.712,0.219,0.002,1094
0.0716,4e-05,7.4074074074e-05,0.0,0.022315752045972,0.883068160093672,0.90119,0.487388003039492,0.610622874088374,0.98,0.0,0.0,0.003885901588132,0.1572,0.023,0.707,0.228,0.024,1095
0.0501,0.117501025641026,0.281987654320988,0.0,0.023540320576388,0.230638542032224,0.69966,0.487388003039492,0.680336892732018,0.97933,0.0,0.0,0.047174794665355,0.1478,0.181,0.419,0.235,0.348,1096
0.0517,0.11676358974359,0.281086419753086,0.0,0.023138183022095,0.218900588901977,0.72125,0.487388003039492,0.680336892732018,0.969,0.0,0.0,0.045282410382044,0.1197,0.181,0.419,0.227,0.342,1097
0.0305,0.090386153846154,0.012024691358025,0.0,0.059904265668183,0.229364490493399,0.79068,0.487388003039492,0.680336892732018,0.9955,0.0,0.0,0.213742049977208,0.3249,0.071,0.441,0.307,0.305,1098
0.0657,0.098676923076923,0.110333333333333,0.0,0.044387014572084,0.208067079047101,0.65015,0.487388003039492,0.680336892732018,0.969,0.0,0.0,0.082141645988246,0.1581,0.119,0.403,0.242,0.32,1099
0.104,0.006086153846154,0.0,0.0,0.023626344208925,0.190703546414803,0.72068,0.487388003039492,0.680336892732018,0.969,0.0,0.0,0.011542117550559,0.15,0.037,0.408,0.226,0.246,1100
0.0691,0.003747692307692,0.0,0.0,0.015469337201145,0.192697440180185,0.79075,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.007631565666235,0.0638,0.025,0.422,0.212,0.218,1101
0.101,0.051732820512821,0.000481481481481,0.0,0.032331318039713,0.177374999044377,0.78136,0.487388003039492,0.680336892732018,0.969,0.0,0.0,0.08238331548286,0.0356,0.066,0.415,0.217,0.256,1102
0.0523,0.180092307692308,0.02837037037037,0.0,0.022131808928022,0.163113447296486,0.70134,0.487388003039492,0.680336892732018,0.969,0.0,0.0,0.175838885631602,0.1333,0.141,0.393,0.256,0.353,1103
0.0417,0.20376,0.049765432098765,0.0,0.028003963632064,0.167523148671059,0.72723,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.193316516855366,0.1673,0.16,0.4,0.27,0.371,1104
0.0408,0.171670769230769,0.079987654320988,0.0,0.019174017200199,0.154415162900265,0.68828,0.487388003039492,0.680336892732018,0.969,0.0,0.0,0.216279556441706,0.1306,0.149,0.386,0.263,0.369,1105
0.0374,0.181333333333333,0.084888888888889,0.0,0.020441840531614,0.15523199529927,0.70985,0.487388003039492,0.680336892732018,0.969,0.0,0.0,0.229314944426202,0.1944,0.155,0.391,0.279,0.381,1106
0.0249,0.204865641025641,0.13279012345679,0.0,0.04105492839767,0.138569926880594,0.71557,0.487388003039492,0.522454245456171,0.969,0.0,0.0,0.339031657848972,0.076,0.182,0.356,0.277,0.424,1107
0.1181,0.215124102564103,0.130098765432099,0.0,0.041270434797689,0.132540047963404,0.0,0.487388003039492,0.607941150618475,0.969,0.0,0.0,0.337571012171198,0.0,0.217,0.227,0.261,0.529,1108
0.0925,0.490111282051282,0.375074074074074,0.0,0.999999995711775,0.1182689759907,0.0,0.487388003039492,0.522996188867439,0.969,0.0,0.0,0.663975791669897,0.0,0.463,0.301,0.327,0.699,1109
0.0556,0.179977948717949,0.081061728395062,0.0,0.01908338565494,0.235413187802647,0.68822,0.487388003039492,0.680336892732018,0.9955,0.0,0.0,0.1687119039584,0.1396,0.159,0.419,0.261,0.351,1110
0.0333,0.057389743589744,0.007802469135802,0.0,0.014593433099741,0.216264555690026,0.74013,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.027706828186834,0.1054,0.05,0.421,0.225,0.246,1111
0.0263,0.057184615384615,0.007691358024691,0.0,0.01442969830757,0.217207742765779,0.74871,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.026373911013425,0.1079,0.047,0.423,0.225,0.242,1112
0.0235,0.068262051282051,0.037555555555556,0.0,0.012107252074193,0.202253660711539,0.77533,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.084334688373953,0.1146,0.063,0.422,0.238,0.264,1113
0.0408,0.075594871794872,0.041975308641975,0.0,0.013341140182407,0.196305019497165,0.7871,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.094242483793783,0.0769,0.075,0.422,0.232,0.268,1114
0.0135,0.03977641025641,0.022098765432099,0.0,0.017609627659055,0.189018559551335,0.69213,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.049614885731607,0.0526,0.037,0.401,0.219,0.246,1115
0.0565,0.012761025641026,0.006407407407407,0.0,0.044442982221206,0.243608111090326,0.63149,0.487388003039492,0.680336892732018,0.9955,0.0,0.0,0.24246862261433,0.1382,0.028,0.413,0.275,0.271,1116
0.0857,0.004933846153846,0.001962962962963,0.0,0.026172391483458,0.231632065077599,0.6763,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.14117837323449,0.144,0.031,0.415,0.255,0.258,1117
0.1091,0.068128717948718,0.014345679012346,0.0,0.021269580381368,0.21981047336505,0.68477,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.063008696828464,0.0978,0.083,0.412,0.23,0.279,1118
0.167,0.129835384615385,0.005086419753086,0.0,0.036351046916655,0.21892042348172,0.73087,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.126752636427122,0.1123,0.138,0.422,0.246,0.323,1119
0.0589,0.073345128205128,0.039012345679012,0.0,0.013033767139895,0.209063024382222,0.75661,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.090355819208161,0.1307,0.078,0.421,0.242,0.278,1120
0.0542,0.062219487179487,0.034567901234568,0.0,0.010881378455135,0.204992258610788,0.76214,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.077553724845609,0.0463,0.068,0.42,0.223,0.258,1121
0.0584,0.069890256410256,0.038827160493827,0.0,0.012224495890398,0.200937386848905,0.75392,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.087114518044432,0.0952,0.076,0.417,0.235,0.274,1122
0.0234,0.107845641025641,0.037543209876543,0.0,0.023498307607659,0.193742506531746,0.66624,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.100233689029535,0.0819,0.089,0.398,0.235,0.297,1123
0.0348,0.000970256410256,0.000888888888889,0.0,0.023287307653379,0.182594440447615,0.65783,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.019702036257108,0.0386,0.012,0.392,0.21,0.229,1124
0.0233,0.149644615384615,0.140975308641975,0.0,0.032378601502455,0.171630857052647,0.75049,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.145975659820364,0.1496,0.148,0.407,0.257,0.349,1125
0.0314,0.138467692307692,0.106049382716049,0.0,0.024785484407098,0.159946790832435,0.722,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.151699816942101,0.1977,0.133,0.396,0.268,0.354,1126
0.0237,0.127587179487179,0.08220987654321,0.0,0.025045982137649,0.15303946859218,0.68478,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.210010386447861,0.1431,0.116,0.385,0.269,0.35,1127
0.0268,0.124621025641026,0.081037037037037,0.0,0.024940432499074,0.147032085962109,0.66785,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.206516684846394,0.1337,0.114,0.38,0.266,0.35,1128
0.036,0.018143076923077,0.055987654320988,0.0,0.032826329162298,0.138006868321897,0.65252,0.487388003039492,0.507563138921064,0.991,0.0,0.0,0.111406933957345,0.0679,0.041,0.339,0.234,0.304,1129
0.0513,0.000111282051282,0.031444444444444,0.0,0.020865213769618,0.13017350339795,0.63277,0.487388003039492,0.607941150618475,0.991,0.0,0.0,0.05793917545204,0.0623,0.027,0.351,0.222,0.277,1130
0.0736,0.015243076923077,0.0,0.0,0.022282682877841,0.242681528760354,0.6698,0.487388003039492,0.680336892732018,0.9955,0.0,0.0,0.033122605715229,0.1467,0.033,0.418,0.235,0.243,1131
0.0969,0.015949230769231,0.030333333333333,0.0,0.033038819905564,0.225001313993111,0.68776,0.487388003039492,0.680389733562134,0.991,0.0,0.0,0.171820505116198,0.1264,0.051,0.416,0.258,0.274,1132
0.0905,0.009950769230769,0.011074074074074,0.0,0.011078629485649,0.205690522973695,0.74035,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.005029233457593,0.1007,0.039,0.416,0.219,0.237,1133
0.0794,0.748021538461539,0.031246913580247,0.0,0.027879819049496,0.229151491863554,0.72671,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.134587674614446,0.1231,0.514,0.425,0.25,0.592,1134
0.0443,0.016628205128205,2.4691358025e-05,0.0,0.035856736048684,0.211478554210087,0.70897,0.487388003039492,0.680570096428572,0.991,0.0,0.0,0.013829138972969,0.1431,0.025,0.415,0.23,0.236,1135
0.0496,0.176395384615385,0.355283950617284,0.0,0.032296192869249,0.199050628643091,0.70387,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.077905279751708,0.1255,0.242,0.408,0.239,0.402,1136
0.0698,0.257050256410256,0.141098765432099,0.0,0.034987360997643,0.186683130940808,0.6971,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.091172844769525,0.1268,0.232,0.402,0.242,0.401,1137
0.0307,0.115618461538462,0.104975308641975,0.0,0.025034682600367,0.173684049743915,0.74655,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.122609148564697,0.1103,0.117,0.406,0.245,0.319,1138
0.0308,0.213729743589744,0.118987654320988,0.0,0.050737445649106,0.175328847640458,0.83198,0.487388003039492,0.680369130040755,0.991,0.0,0.0,0.401443365095195,0.3472,0.185,0.426,0.348,0.426,1139
0.0295,0.081362051282051,0.046222222222222,0.0,0.017855370753356,0.165331578943345,0.75734,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.156488201533517,0.1294,0.076,0.404,0.255,0.298,1140
0.0652,0.118799487179487,0.079308641975309,0.0,0.033749423974649,0.153730029502683,0.73512,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.249503658582666,0.1233,0.122,0.397,0.273,0.349,1141
0.0904,0.0,0.030641975308642,0.0,0.020458427438337,0.140533098004676,0.59937,0.487388003039492,0.534978730476906,0.991,0.0,0.0,0.056414153719485,0.1628,0.039,0.334,0.242,0.312,1142
0.038,0.020473846153846,0.001296296296296,0.0,0.026416930406199,0.240258039593556,0.63707,0.487388003039492,0.695779627212927,0.9955,0.0,0.0,0.030666245963531,0.2474,0.026,0.414,0.255,0.255,1143
0.0682,0.039994358974359,0.061864197530864,0.0,0.025306559465233,0.229741632058875,0.69754,0.487388003039492,0.680336892732018,0.991,0.0,0.0,0.113550400559655,0.1343,0.067,0.419,0.248,0.276,1144
0.0662,0.033228717948718,0.0,0.0,0.016769754212157,0.229055935245149,0.67529,0.487388003039492,0.703410238888889,0.991,0.0,0.0,0.036836898198145,0.3471,0.042,0.418,0.275,0.278,1145
0.0444,0.050514871794872,1.2345679012e-05,0.0,0.038758246872512,0.211481079493188,0.0,0.487388003039492,0.708084899646075,0.991,0.0,0.0,0.062956196651376,0.0,0.047,0.279,0.211,0.335,1146
